,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
14,27,1,6,2,2,2,4,7,0,1,670,3,4,0,2,1,1869286.0,0,354,38-00100,153,1,1,220,64,2,0,2,2,2,N,1,770,0,N,11000.0,2,83,57,57,31.25
15,48,1,10,2,2,2,5,10,0,1,8680,12,1,0,2,1,515003.0,6,501,28-01100,172,1,1,118,64,2,7,2,2,2,N,1,8080,0,2,72000.0,9,501,45,44,43.75
16,50,1,10,2,2,2,5,9,0,1,8090,17,1,0,2,1,154386.0,8,501,51-51255,87,1,1,152,27,2,10,2,2,2,N,1,9680,0,2,98000.0,8,501,52,51,56.25
17,70,2,10,2,2,2,5,6,0,1,N,N,1,0,2,1,573210.0,7,323,36-04010,221,2,1,104,66,2,13,2,2,2,N,1,N,0,5,50000.0,6,270,38,48,43.75
18,60,1,10,2,1,1,5,5,0,1,N,N,1,5,4,2,669272.0,1,194,29-01901,342,2,1,251,73,2,8,1,2,2,N,1,N,0,2,17100.0,3,210,131,130,12.5
19,71,2,8,2,1,2,5,6,0,1,N,N,4,0,N,1,372236.0,7,364,13-04600,6,2,1,183,67,2,7,2,2,2,N,1,N,0,3,10000.0,2,225,81,81,37.5
20,75,2,8,2,2,2,5,12,0,1,7270,10,1,0,N,2,1137179.0,9,501,08-00803,145,1,1,58,30,2,7,2,2,2,N,1,7460,0,2,84500.0,8,501,73,73,43.75
21,70,2,12,2,1,2,5,8,0,2,N,N,3,0,2,1,624836.0,4,501,01-01301,89,2,1,115,84,2,7,2,2,2,N,1,N,0,N,7500.0,2,61,30,29,31.25
22,78,2,8,2,2,2,N,9,0,1,N,N,6,0,N,1,41000.0,7,377,26-02702,54,1,1,56,64,2,8,2,2,2,N,1,N,0,N,84300.0,8,501,273,273,62.5
23,67,2,7,2,2,2,N,10,0,1,8090,12,1,0,2,1,232483.0,3,268,13-04600,108,1,1,105,38,2,7,2,2,2,N,1,8191,3,5,92100.0,8,501,65,59,43.75
24,38,2,7,2,2,2,N,8,0,1,9290,15,6,0,N,1,150000.0,9,501,06-08507,47,1,2,56,65,2,7,2,2,2,N,1,9170,0,2,571000.0,9,501,57,57,62.5
25,41,2,7,2,2,2,N,10,0,1,8370,14,6,0,3,1,105083.0,5,270,28-01100,269,2,2,269,47,2,7,2,2,2,N,1,8680,0,3,20400.0,5,501,97,97,62.5
26,58,2,10,2,2,2,N,5,0,1,6180,7,1,0,2,1,177877.0,7,489,51-51255,57,2,1,63,58,2,10,2,2,2,N,1,6180,0,3,62000.0,7,492,199,142,68.75
27,70,2,13,2,2,2,N,10,0,1,7860,10,6,0,N,2,440071.0,6,260,36-04010,125,2,2,123,45,2,13,2,2,2,N,1,7690,2,3,14000.0,3,68,189,189,43.75
28,27,2,0,2,2,2,N,9,0,1,8191,13,6,0,N,2,48000.0,6,501,38-00100,43,1,2,44,44,2,0,2,2,2,N,1,8370,0,N,42000.0,6,320,30,29,62.5
29,38,2,12,2,2,2,N,5,0,1,770,3,1,0,3,2,444603.0,3,110,06-07502,54,1,1,59,40,2,12,2,2,2,N,1,770,1,3,120000.0,9,501,376,376,56.25
30,54,2,11,2,2,2,N,9,0,1,180,12,1,2,4,2,0.0,0,27,17-03529,66,1,2,42,28,2,11,2,2,2,N,1,8191,0,2,65000.0,7,487,112,98,43.75
31,17,2,13,2,2,2,N,4,0,1,N,N,6,3,5,1,0.0,0,188,36-04010,141,9,2,70,17,2,13,2,2,2,N,1,N,1,6,0.0,0,501,41,47,68.75
32,54,2,7,2,2,1,N,5,0,1,N,N,6,0,3,1,16800.0,2,113,24-01004,61,1,2,56,18,2,8,2,2,2,N,1,N,1,4,0.0,0,501,103,56,43.75
33,48,2,10,2,2,2,N,7,0,1,7890,15,4,0,3,2,25000.0,5,215,51-01301,147,1,2,135,51,2,10,2,2,2,N,1,8980,1,2,50000.0,6,286,168,168,43.75
34,17,2,7,1,2,2,N,7,0,3,580,10,6,N,N,0,434485.0,3,113,19-01700,100,1,2,0,19,2,7,2,2,2,N,3,7580,N,N,2500.0,1,N,25,0,56.25
35,11,2,0,2,2,2,N,3,1,1,N,N,N,3,5,1,N,N,262,30-00600,87,1,2,75,11,2,0,2,2,2,N,1,N,2,4,N,N,501,43,18,68.75
36,53,2,13,2,2,2,N,9,0,1,6190,10,6,0,3,2,460269.0,5,233,36-04010,51,2,2,52,28,2,13,2,2,2,N,1,7580,0,3,21700.0,4,501,169,161,56.25
37,74,2,7,2,1,2,N,9,0,1,N,N,2,0,N,1,3000.0,1,N,08-00803,38,1,2,50,83,1,7,2,1,2,N,1,N,0,2,36000.0,5,326,64,67,50.0
38,82,2,7,2,2,2,N,10,0,1,N,N,3,0,2,1,195533.0,8,439,19-01700,46,1,1,46,91,2,7,2,2,2,N,1,N,0,N,53700.0,7,443,56,56,56.25
39,47,2,7,2,2,2,N,10,0,1,9080,11,1,0,2,2,142242.0,2,67,19-01700,60,1,2,62,33,2,7,2,2,2,N,1,7860,1,3,20000.0,3,127,156,156,43.75
40,55,2,0,1,2,2,N,10,0,1,7860,12,4,0,5,1,208198.0,7,289,30-00600,68,1,1,102,60,2,0,2,1,2,N,1,8090,0,N,47100.0,7,359,52,52,43.75
41,36,2,7,2,1,2,N,7,0,1,5070,6,6,3,5,2,415458.0,5,364,19-01700,50,2,2,48,61,2,7,2,1,2,N,1,5391,0,N,13000.0,2,98,350,350,43.75
42,54,2,13,2,2,1,N,4,0,2,N,N,6,N,N,0,0.0,0,N,36-04010,152,1,1,140,57,2,13,2,1,2,N,2,N,N,N,57000.0,7,N,87,0,56.25
43,36,2,10,2,2,2,N,11,0,1,7380,10,6,0,N,1,95556.0,9,501,51-01301,36,1,2,240,37,2,10,2,2,2,N,1,7270,0,N,516000.0,9,501,114,115,68.75
44,61,2,7,2,2,2,N,9,0,1,7190,10,1,0,2,1,320068.0,9,415,01-01301,109,1,1,108,24,2,7,2,2,2,N,1,7390,0,2,54000.0,8,321,171,171,56.25
45,82,2,0,2,1,2,N,9,0,1,N,N,1,0,2,2,58939.0,5,296,30-00600,12,1,1,85,73,2,0,2,1,2,N,1,N,0,2,18200.0,4,189,101,92,62.5
46,48,2,10,2,2,2,N,5,0,1,N,N,1,2,4,2,125108.0,0,38,17-03531,80,2,2,101,57,2,10,2,2,2,N,1,N,0,4,0.0,0,48,131,151,62.5
47,58,2,8,2,2,2,N,7,0,1,6370,8,6,0,N,1,128452.0,8,501,24-01004,82,1,1,109,56,2,8,2,2,2,N,1,6480,0,N,18000.0,3,137,73,73,56.25
48,11,2,9,2,2,2,N,3,0,1,N,N,N,2,4,1,N,N,466,06-08507,46,8,2,49,11,2,7,2,2,2,N,1,N,2,4,N,N,501,43,46,75.0
49,30,2,9,2,2,2,N,9,0,1,9480,16,1,0,2,2,12673.0,6,260,24-01004,93,6,2,84,40,2,8,2,2,2,N,1,9590,0,2,49000.0,5,501,71,71,50.0
50,41,2,7,2,2,2,N,10,0,1,7670,16,6,0,N,1,131121.0,9,501,08-00803,80,1,1,87,52,2,7,2,2,2,N,1,9470,0,N,150000.0,9,501,72,72,68.75
51,25,2,0,2,2,2,N,5,0,1,6370,7,6,0,N,2,144987.0,5,174,51-51255,63,2,1,57,46,2,10,2,2,2,N,1,6290,0,N,65000.0,7,497,112,112,50.0
52,63,2,13,2,2,2,N,8,0,1,7690,12,4,0,N,1,109692.0,9,501,36-04010,91,2,1,68,36,2,13,2,2,2,N,1,8191,0,N,51200.0,6,390,131,131,56.25
53,72,2,7,1,2,2,N,11,0,1,N,N,1,0,2,1,236813.0,5,286,19-01700,154,1,2,218,67,2,7,2,2,2,N,1,N,0,2,71700.0,8,501,119,119,56.25
54,42,2,10,2,2,2,N,10,0,1,7460,10,1,2,4,2,163000.0,9,501,51-51255,56,6,1,63,28,2,10,2,2,2,N,1,7380,0,2,90000.0,8,501,52,210,50.0
55,68,2,13,2,2,2,N,5,0,1,N,N,4,0,N,2,25000.0,4,501,36-04010,0,2,1,25,71,2,13,2,2,2,N,1,N,0,N,11000.0,2,89,122,122,62.5
56,44,2,8,2,2,2,N,11,0,1,7270,10,1,2,4,1,20044.0,9,501,29-01901,147,1,2,159,66,2,8,2,2,2,N,1,7270,0,2,267000.0,9,501,93,79,62.5
57,43,2,10,1,2,2,N,9,0,1,8191,13,6,0,N,2,145592.0,5,250,17-03531,304,2,2,341,29,2,10,2,2,2,N,1,8370,0,N,30000.0,5,228,145,145,56.25
58,20,2,11,2,2,2,N,7,0,1,6470,8,6,0,N,2,3000.0,1,22,17-03529,90,2,1,93,29,2,11,2,2,2,N,1,6680,1,2,31000.0,5,236,239,237,43.75
59,33,2,10,2,2,2,N,10,0,1,7270,10,1,1,3,1,92897.0,7,501,51-51255,102,9,1,123,35,2,10,2,2,2,N,1,7490,1,3,32000.0,5,366,82,82,56.25
60,50,2,13,2,2,2,N,7,0,1,8561,11,1,0,2,1,65000.0,7,501,36-04010,57,2,2,45,24,2,13,2,2,2,N,1,7870,0,5,4000.0,1,501,262,151,56.25
61,34,2,9,2,2,2,N,5,0,1,7870,9,6,1,3,2,0.0,0,501,32-00405,39,1,2,0,35,2,9,2,2,2,N,1,6991,0,N,0.0,0,0,145,146,56.25
62,55,2,7,2,2,2,N,5,0,2,770,3,4,N,N,0,0.0,3,501,13-04600,31,2,1,31,63,2,7,2,2,2,N,2,770,N,N,10000.0,2,N,50,0,62.5
63,52,2,10,2,2,2,N,10,0,1,6970,10,4,1,6,2,25585.0,8,501,51-01301,78,1,1,78,49,2,10,2,2,2,6,1,7460,0,N,100000.0,8,501,51,62,50.0
64,69,2,9,2,1,1,N,5,0,1,N,N,6,0,N,2,28111.0,1,22,32-00405,101,2,1,0,71,2,9,2,2,2,N,1,N,0,N,9600.0,2,78,109,109,50.0
65,0,2,8,2,N,N,N,N,0,1,N,N,N,2,4,2,N,N,501,26-02702,152,6,1,112,0,2,8,2,N,N,N,1,N,2,4,N,N,1,103,47,81.25
66,9,2,9,2,2,2,N,3,0,1,N,N,N,2,4,1,N,N,135,32-00405,66,6,1,59,12,2,9,2,2,2,N,1,N,1,7,N,N,465,68,70,62.5
67,19,2,7,2,2,2,N,5,0,1,9920,18,6,0,2,1,0.0,0,N,01-01301,76,2,2,61,56,2,7,2,2,2,N,1,9920,0,3,0.0,0,181,201,189,68.75
68,63,2,10,2,2,2,N,7,0,1,6370,7,4,0,N,1,362080.0,9,501,51-51255,69,2,1,74,51,2,10,2,2,2,N,1,6390,3,4,15000.0,3,114,322,238,43.75
69,89,2,7,2,1,2,N,1,0,1,N,N,3,0,4,1,245888.0,4,362,17-03529,41,2,2,49,80,2,11,2,2,2,N,1,N,0,4,0.0,0,480,50,45,50.0
70,24,2,9,2,2,2,N,7,1,1,8191,12,1,5,7,2,0.0,0,108,32-00405,71,1,2,89,24,2,9,2,2,2,N,1,7990,0,2,17000.0,3,287,34,34,50.0
71,62,2,7,2,2,2,N,4,0,1,4971,3,1,0,2,1,222502.0,3,106,13-04600,96,1,1,68,57,2,7,2,2,2,N,1,770,0,2,47000.0,7,392,47,47,56.25
72,84,2,8,2,2,1,N,7,0,1,N,N,3,0,2,1,993472.0,1,15,28-01100,16,6,2,10,63,2,7,2,2,2,N,1,N,3,7,0.0,0,105,76,83,37.5
73,57,2,7,2,2,2,N,5,0,1,770,3,1,0,4,1,210674.0,7,501,28-01100,169,2,1,161,45,2,7,2,2,2,N,1,770,2,6,37400.0,7,194,97,97,56.25
74,25,2,10,2,2,2,N,9,0,1,6991,9,6,1,4,1,85000.0,8,501,51-01301,88,1,2,77,47,2,10,2,2,2,N,1,6991,0,N,240000.0,9,501,49,49,56.25
75,20,2,0,2,2,2,N,7,0,1,7870,11,6,0,3,1,445461.0,1,100,30-00600,147,1,2,93,51,2,0,2,2,2,N,1,7860,0,N,37000.0,6,282,30,30,50.0
76,68,2,0,2,2,2,N,6,0,1,170,4,1,0,2,1,31836.0,8,501,38-00100,137,1,1,179,65,2,0,2,2,2,N,1,2290,0,2,75000.0,8,501,23,22,68.75
77,19,2,13,2,2,2,N,7,2,1,8680,14,6,0,3,2,113294.0,2,58,36-03710,69,2,2,0,23,2,13,2,2,2,N,1,8680,0,3,500.0,1,178,53,48,62.5
78,23,2,10,2,2,2,N,9,0,1,N,N,6,0,N,2,399687.0,0,N,51-01301,76,6,1,0,28,2,10,2,2,2,N,1,N,0,N,0.0,0,0,27,30,68.75
79,41,2,11,2,2,2,N,10,0,1,7380,10,1,2,4,1,592203.0,9,501,17-03529,14,6,2,10,37,2,11,2,2,2,N,1,7670,1,5,80000.0,8,501,91,91,50.0
80,70,2,0,2,2,2,N,5,1,1,N,N,1,0,2,1,63203.0,7,501,32-00405,60,1,1,54,78,2,9,2,2,2,N,1,N,0,3,7300.0,2,455,233,232,50.0
81,24,2,13,2,2,2,N,7,0,1,5170,6,6,0,3,1,513643.0,2,501,36-04010,56,9,1,50,31,2,13,2,2,2,N,1,5593,1,6,51000.0,6,501,44,47,50.0
82,60,2,0,2,2,2,N,7,0,1,N,N,5,0,N,1,51544.0,8,501,40-00200,84,1,2,84,49,2,0,2,1,1,N,1,N,1,2,10200.0,3,77,47,33,37.5
83,41,2,11,2,2,2,N,7,0,1,N,N,1,2,4,2,0.0,0,290,17-03529,34,2,1,32,65,2,11,2,1,2,N,1,N,0,2,27000.0,4,451,159,193,43.75
84,27,2,7,2,2,2,N,7,0,1,3370,4,6,0,8,1,12593.0,4,229,08-00803,145,1,2,98,23,2,7,2,2,2,N,1,3380,0,2,15500.0,3,124,168,97,50.0
85,21,2,11,2,2,2,N,5,0,1,7870,11,6,0,2,2,87500.0,2,91,17-03529,235,1,1,174,21,2,11,2,2,2,N,1,7870,0,N,6000.0,1,45,81,63,62.5
86,37,2,11,2,2,2,N,10,0,1,7390,10,4,0,N,1,75369.0,9,501,17-03529,149,2,2,168,56,2,11,2,2,2,N,1,7680,0,N,103000.0,9,501,301,301,68.75
87,22,2,10,2,2,2,N,9,4,1,9290,14,6,0,N,2,74315.0,7,501,51-01301,62,1,1,56,24,2,10,2,2,1,N,1,8562,0,N,31500.0,4,238,94,95,50.0
88,32,2,7,2,2,2,N,9,0,1,8191,14,1,0,2,2,59232.0,4,356,19-01700,335,1,2,235,23,2,7,2,2,2,N,1,8590,0,2,3000.0,1,136,63,63,56.25
89,30,2,8,2,2,2,N,9,0,1,7270,10,1,0,2,2,80000.0,8,501,28-01100,97,1,2,100,22,2,7,2,2,2,N,1,7290,0,2,42000.0,7,294,60,101,50.0
90,24,2,13,1,2,2,N,9,0,1,7380,10,6,0,N,2,38495.0,3,99,36-03710,66,2,2,64,36,2,13,2,2,2,N,1,7270,0,N,75000.0,8,501,80,81,50.0
91,18,2,7,2,2,2,N,7,4,3,N,N,6,N,N,0,0.0,0,N,08-00803,81,1,1,0,18,2,7,2,2,2,N,3,N,N,N,0.0,0,N,69,0,93.75
92,49,2,13,2,2,2,N,1,2,1,N,N,6,0,3,2,175092.0,1,16,36-03710,73,1,1,0,56,2,13,2,2,1,N,1,N,0,2,6000.0,2,78,98,97,50.0
93,24,2,12,2,2,2,N,9,0,1,5391,6,6,0,N,2,70000.0,7,501,06-07502,51,6,1,53,34,2,12,2,2,2,N,1,5070,0,N,3000.0,1,22,84,84,56.25
94,45,2,7,2,2,2,N,7,0,1,8191,14,6,0,2,2,25000.0,5,200,01-01301,109,9,1,82,65,2,7,2,2,2,N,1,8680,0,3,23000.0,5,222,36,57,56.25
95,45,2,8,2,2,2,N,9,0,1,7080,9,1,2,4,2,115313.0,8,501,24-01004,137,6,1,150,38,2,8,2,2,2,N,1,6970,1,3,19000.0,3,385,67,67,43.75
96,23,2,10,2,2,2,N,9,0,1,3570,3,6,0,3,1,126897.0,8,501,51-01301,79,1,1,77,23,2,10,2,2,2,N,1,770,0,N,25800.0,4,194,152,153,56.25
97,50,2,12,2,2,2,N,10,0,1,9190,12,1,0,4,1,241825.0,9,501,06-07502,66,1,2,68,28,2,12,2,2,2,N,1,8191,0,2,70000.0,7,501,96,86,56.25
98,42,2,7,2,2,2,N,10,0,1,7370,10,4,0,N,1,150000.0,9,501,06-08507,73,1,1,97,76,2,7,2,2,2,N,1,7390,0,N,621700.0,9,501,280,280,68.75
99,3,2,13,2,N,N,N,2,2,1,N,N,N,2,4,2,N,N,37,36-03710,107,9,1,99,4,2,13,2,N,N,N,1,N,1,3,N,N,501,114,82,62.5
100,89,2,6,2,1,2,N,7,0,2,N,N,3,N,N,0,30235.0,3,N,40-00200,30,1,2,9,68,2,0,2,1,1,N,3,N,N,N,5200.0,2,42,17,0,43.75
101,55,2,7,2,2,2,N,10,0,1,7072,8,6,0,N,1,248161.0,9,501,08-00803,43,1,1,34,47,2,7,2,2,2,N,1,6672,0,N,90000.0,8,501,38,38,62.5
102,4,2,9,2,N,N,N,1,1,1,N,N,N,1,2,2,N,N,168,32-00405,21,6,2,21,4,2,9,2,N,N,N,1,N,2,4,N,N,264,129,102,68.75
103,28,2,9,2,2,2,N,5,1,1,770,3,6,0,N,2,86302.0,4,166,32-00405,43,1,1,48,35,2,9,2,2,2,N,1,770,0,4,25000.0,4,355,81,76,62.5
104,75,2,7,2,1,2,N,7,0,1,N,N,4,0,N,2,2000.0,2,N,08-00803,75,1,1,77,79,2,7,2,2,2,N,1,N,0,N,15700.0,3,130,90,89,56.25
105,38,2,8,2,2,2,N,12,0,1,7870,11,6,0,N,1,150000.0,9,501,24-01004,87,6,1,83,60,2,8,2,2,1,N,1,7870,0,3,24000.0,3,501,135,97,56.25
106,33,2,7,2,2,2,N,9,0,1,9470,12,6,0,3,1,60000.0,7,501,08-00803,73,1,2,79,65,2,7,2,2,2,N,1,7970,0,N,133600.0,9,501,28,25,56.25
107,29,2,10,2,2,2,N,5,0,1,8680,14,1,1,3,2,479832.0,1,501,51-01301,529,1,2,414,37,2,10,2,2,2,N,1,8680,2,4,29000.0,4,289,68,69,50.0
108,79,2,7,2,1,2,N,8,0,1,N,N,4,0,4,1,110776.0,3,501,40-00200,55,1,1,39,71,1,0,2,1,2,5,1,N,0,N,15600.0,4,128,52,72,37.5
109,59,2,9,2,2,2,N,7,0,1,8870,15,1,2,4,1,0.0,0,N,24-01004,99,1,2,123,69,2,8,2,2,2,N,1,9170,0,2,89000.0,8,501,10,11,37.5
110,50,2,7,2,2,2,N,10,0,1,7860,11,6,0,N,2,33652.0,8,501,13-04600,157,2,1,136,60,2,7,2,2,2,N,1,7860,0,N,48000.0,7,364,35,35,62.5
111,33,2,8,2,2,2,N,9,0,1,4870,6,1,1,4,1,494471.0,7,340,24-01004,80,6,1,85,71,2,8,2,2,2,N,1,5070,0,3,61200.0,6,501,86,86,43.75
112,33,2,3,2,2,2,N,9,0,1,8191,12,6,0,2,1,209141.0,5,93,01-01301,269,2,2,339,46,2,7,2,2,2,N,1,8191,0,2,90000.0,9,501,630,630,56.25
113,4,2,9,2,N,N,N,1,1,1,N,N,N,1,2,2,N,N,90,32-00405,57,9,2,51,3,2,9,2,N,N,N,1,N,0,5,N,N,99,214,185,62.5
114,43,2,10,2,2,2,N,9,0,1,6970,9,6,0,N,1,88697.0,8,472,51-51255,34,1,2,17,58,2,10,2,2,2,N,1,6970,0,N,227000.0,9,501,70,70,62.5
115,50,2,7,2,2,2,N,9,0,1,8680,14,1,1,4,2,154654.0,5,192,28-01100,87,2,1,85,25,2,7,2,2,2,N,1,8660,3,5,46000.0,7,291,51,52,43.75
116,5,2,13,2,2,2,N,1,4,1,N,N,N,5,6,2,N,N,45,36-03710,130,1,2,106,3,2,13,2,N,N,N,1,N,2,3,N,N,248,120,104,50.0
117,48,2,7,2,2,2,N,7,0,1,6870,10,1,1,3,1,571000.0,9,501,06-08507,57,1,1,57,36,2,7,2,2,2,N,1,7380,1,3,135000.0,9,501,95,96,68.75
118,39,2,10,2,2,2,N,11,0,1,9370,16,1,2,4,2,100000.0,8,501,51-51255,51,2,1,56,37,2,10,2,2,2,N,1,9370,0,2,110250.0,8,501,62,61,62.5
119,23,2,9,2,2,2,N,5,1,1,5090,6,6,0,2,1,112114.0,4,263,32-00405,155,1,1,153,20,2,9,2,2,2,N,1,4690,3,8,7200.0,2,211,253,229,43.75
120,45,2,11,2,2,2,N,11,0,1,8562,12,1,3,5,1,113554.0,9,501,17-03529,35,1,1,36,58,2,11,2,2,2,N,1,8191,0,3,554000.0,9,501,61,85,56.25
121,75,2,7,2,2,2,N,9,0,1,9160,15,1,0,2,1,29925.0,8,501,08-00803,43,1,1,47,36,2,7,2,2,2,N,1,9090,0,2,52000.0,6,501,60,92,62.5
122,34,2,13,2,2,2,N,7,0,1,N,N,1,1,3,2,0.0,0,N,36-03710,54,2,2,45,60,2,13,2,2,2,N,1,N,0,2,9000.0,2,190,75,52,50.0
123,1,2,10,2,N,N,N,N,1,1,N,N,N,2,4,1,N,N,501,51-51255,218,1,1,220,0,2,10,2,N,N,N,1,N,1,3,N,N,501,79,69,68.75
124,30,2,8,2,2,2,N,8,4,1,6870,10,6,0,4,1,188011.0,7,338,24-01004,66,1,1,66,22,2,8,2,2,2,N,1,7590,2,8,29000.0,4,332,201,150,43.75
125,63,2,10,2,2,2,N,5,0,1,7590,12,1,0,2,1,202739.0,5,239,17-03531,85,2,1,45,55,2,10,2,2,2,N,1,8290,1,3,25000.0,4,221,98,98,43.75
126,95,2,4,2,2,1,N,7,0,1,N,N,3,0,N,2,164462.0,3,258,06-08507,235,1,2,174,78,2,7,2,2,2,N,1,N,0,N,0.0,0,0,53,53,50.0
127,45,2,6,2,2,2,N,7,0,1,8680,14,1,1,5,1,89617.0,5,150,06-08507,219,1,2,197,63,2,7,2,2,2,N,1,8680,0,8,154000.0,9,501,67,63,43.75
128,28,2,8,2,2,2,N,10,0,1,7870,11,6,0,N,1,179354.0,4,138,26-02702,125,1,2,146,54,2,8,2,2,2,N,1,7870,0,N,46000.0,7,348,88,89,62.5
129,72,2,0,2,1,2,N,5,0,1,170,4,4,0,N,2,8000.0,2,105,38-00100,76,1,2,72,58,2,0,2,1,2,N,1,1080,0,N,13650.0,2,104,177,177,62.5
130,41,2,10,2,2,2,N,4,0,1,9470,14,6,0,5,1,1000.0,1,501,51-51255,69,1,2,0,16,2,10,2,2,2,N,1,8680,2,4,1500.0,1,501,46,48,56.25
131,3,2,9,2,N,N,N,2,0,1,N,N,N,0,10,2,N,N,116,32-00405,101,2,1,91,4,2,9,2,N,N,N,1,N,0,6,N,N,129,113,82,68.75
132,62,2,7,2,1,2,N,7,0,1,8180,13,6,0,N,1,45288.0,2,98,19-01700,40,2,2,19,30,2,7,2,2,2,N,1,8370,1,2,36000.0,5,205,660,659,37.5
133,86,2,10,2,1,1,N,3,0,1,N,N,3,0,N,2,515298.0,3,135,51-51255,17,2,2,11,63,2,10,2,2,2,N,1,N,0,2,800.0,1,138,275,275,43.75
134,57,2,0,2,2,2,N,5,0,1,8191,12,1,0,3,2,434738.0,2,298,30-00600,254,1,2,213,35,2,0,2,2,2,N,1,8290,2,4,20000.0,4,231,16,16,43.75
135,29,2,12,2,2,2,N,10,0,1,6670,8,6,0,N,2,83147.0,8,501,06-07502,51,6,1,59,27,2,12,2,2,2,N,1,6490,0,N,94900.0,8,501,131,90,68.75
136,59,2,11,2,2,2,N,6,0,1,N,N,3,0,2,1,111724.0,1,N,17-03529,63,2,2,53,74,2,11,2,2,2,N,1,N,0,3,17200.0,3,501,81,81,56.25
137,66,2,9,2,2,2,N,9,0,1,7860,11,1,0,3,1,42982.0,4,221,24-01004,59,2,2,59,34,2,8,2,2,2,N,1,7860,1,3,3200.0,1,234,115,114,50.0
138,27,2,8,1,2,2,N,7,0,1,9480,15,6,0,4,1,218599.0,3,68,29-01901,322,2,2,326,60,2,8,2,2,2,N,1,8980,0,2,53000.0,7,313,162,162,43.75
139,63,2,7,2,2,2,N,5,0,1,8191,12,1,0,3,2,30000.0,5,425,19-01700,76,1,2,77,40,2,7,2,2,2,N,1,8180,4,6,59600.0,8,207,225,226,43.75
