,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
20,1,2,8,2,N,N,N,N,0,1,N,N,N,2,4,1,N,N,501,24-01004,59,2,1,59,1,2,8,2,N,N,N,1,N,1,3,N,N,344,59,51,75.0
21,66,2,7,2,2,2,N,6,0,1,N,N,1,0,2,1,8400.0,2,83,01-01301,77,2,1,77,72,2,7,1,2,2,5,1,N,0,3,14400.0,3,247,33,42,43.75
22,32,2,0,2,2,2,N,9,0,1,4270,5,1,3,5,2,85000.0,8,340,38-00100,7,1,1,6,23,2,0,2,2,2,N,1,4490,0,2,25000.0,4,230,219,220,43.75
23,72,2,13,2,2,2,N,1,0,1,N,N,1,0,3,1,29600.0,4,497,36-04010,36,2,1,49,77,2,13,2,2,2,N,1,N,0,2,13000.0,3,406,111,111,56.25
24,64,2,9,2,2,1,N,8,0,1,N,N,6,0,N,2,17000.0,3,137,32-00405,55,1,1,55,30,2,9,2,2,2,N,1,N,0,3,0.0,0,173,100,64,50.0
25,16,2,7,2,2,2,N,4,0,1,2380,4,6,1,3,1,8600.0,2,257,19-01700,170,1,1,154,17,2,7,2,2,2,N,1,1790,1,2,2000.0,1,308,74,85,50.0
26,29,2,10,2,2,2,N,9,0,1,7390,10,1,0,2,1,63900.0,7,501,51-01301,83,6,2,117,48,2,10,2,2,2,N,1,7270,4,6,2500.0,1,501,114,72,50.0
27,30,2,7,2,2,2,N,5,0,1,770,3,6,0,3,1,21200.0,5,460,28-01100,86,2,1,44,53,2,7,2,2,2,N,1,770,0,2,37700.0,7,320,99,84,56.25
28,39,2,7,2,2,2,N,4,0,1,N,N,1,1,3,1,0.0,0,501,13-04600,37,1,2,37,51,2,7,2,1,2,N,1,N,0,2,0.0,0,501,38,36,62.5
29,42,2,13,2,2,2,N,7,0,1,8191,12,1,0,2,2,86000.0,8,501,36-03710,122,2,1,121,72,2,13,2,2,2,5,1,8191,0,2,46700.0,6,370,36,36,56.25
30,30,2,7,2,2,2,N,7,0,1,6870,9,6,1,2,2,30000.0,5,232,19-01700,86,1,2,85,26,2,7,2,2,2,N,1,6991,0,N,31000.0,5,237,192,192,50.0
31,57,2,8,2,2,2,N,12,0,1,9480,16,4,0,N,1,111000.0,8,501,24-01004,58,1,2,59,83,2,8,2,2,2,N,1,9480,0,N,223000.0,9,501,54,54,68.75
32,52,2,10,2,2,2,N,9,0,1,6490,8,1,2,4,1,95000.0,8,501,51-01301,149,1,2,94,58,2,10,2,2,2,N,1,6470,0,2,83000.0,8,501,59,72,56.25
33,23,2,7,2,2,2,N,5,0,1,N,N,6,0,3,1,0.0,0,190,13-04600,444,1,1,341,54,1,7,2,2,1,N,1,N,0,4,11400.0,3,86,106,88,43.75
34,56,2,0,2,2,2,N,6,0,1,N,N,4,0,5,1,10000.0,2,136,30-00600,20,1,2,21,83,1,0,1,1,1,N,1,N,0,3,18000.0,3,501,24,16,31.25
35,3,2,10,2,N,N,N,1,0,1,N,N,N,1,3,1,N,N,501,51-51255,78,9,1,50,3,2,10,2,N,N,N,1,N,3,5,N,N,501,22,46,75.0
36,58,2,7,2,2,2,N,8,0,1,7380,10,1,0,2,1,121000.0,9,501,06-08507,88,1,2,88,39,2,7,2,2,2,N,1,7380,2,4,4000.0,2,501,47,58,56.25
37,26,2,0,2,2,2,N,8,0,1,5391,6,1,2,4,2,0.0,0,284,40-00200,35,3,1,35,40,2,0,2,2,2,N,1,4670,1,4,71000.0,8,465,69,69,50.0
38,63,2,7,2,1,2,N,8,0,1,7860,11,1,0,3,1,30000.0,6,245,28-01100,64,2,1,65,67,2,7,2,2,2,N,1,7860,0,3,30500.0,6,501,29,29,62.5
39,1,2,13,2,N,N,N,N,4,1,N,N,N,2,3,2,N,N,0,36-03710,199,2,2,217,1,2,13,2,N,N,N,1,N,1,2,N,N,102,80,87,68.75
40,67,2,0,2,2,2,N,7,0,1,7860,11,6,0,N,1,8400.0,2,61,30-00600,81,1,2,93,51,2,0,2,2,2,N,1,7860,0,N,37000.0,6,282,30,30,62.5
41,2,2,10,2,N,N,N,N,1,1,N,N,N,1,2,2,N,N,170,51-01301,340,1,1,342,1,2,10,2,N,N,N,1,N,1,3,N,N,501,249,207,68.75
42,62,2,0,2,2,2,N,9,0,1,7860,11,1,0,2,1,44520.0,6,501,30-00600,31,3,2,31,69,2,0,2,1,2,N,1,7870,0,3,80000.0,8,501,147,148,50.0
43,64,2,10,2,2,2,N,5,0,1,N,N,5,0,N,2,28400.0,4,215,17-03531,135,2,1,135,73,2,10,2,2,2,N,1,N,0,2,10000.0,2,230,95,94,56.25
44,59,2,11,2,1,2,N,7,0,1,8980,15,4,0,N,2,12900.0,2,98,17-03529,46,2,2,45,69,2,11,2,2,2,N,1,8980,0,N,12000.0,2,99,70,70,62.5
45,4,2,8,2,N,N,N,1,4,1,N,N,N,2,4,1,N,N,501,24-01004,112,1,1,126,4,2,8,2,N,N,N,1,N,2,8,N,N,332,132,150,75.0
46,59,2,8,2,1,2,N,5,0,3,N,N,6,N,N,0,0.0,0,0,24-01004,15,2,1,0,87,2,8,2,1,1,N,2,N,N,N,30700.0,4,N,63,0,56.25
47,34,2,8,2,2,2,N,10,4,1,9480,16,1,2,4,2,95000.0,8,327,24-01004,64,1,1,79,51,2,8,2,2,2,N,1,9590,1,3,75000.0,7,501,221,213,43.75
48,68,2,0,2,1,2,N,7,0,1,N,N,4,0,N,2,10300.0,2,73,30-00600,30,3,1,30,69,1,0,2,1,2,N,1,N,0,N,16300.0,3,133,85,85,56.25
49,23,2,0,2,2,2,N,6,0,1,8680,14,6,0,N,2,24800.0,4,184,30-00600,296,1,2,296,23,2,0,2,2,2,N,1,8680,0,N,19500.0,4,149,305,305,75.0
50,53,2,7,2,2,2,N,9,0,1,6170,7,1,0,3,1,119000.0,9,501,19-01700,126,1,1,126,30,2,7,2,2,2,N,1,6270,0,2,82000.0,9,501,307,629,62.5
51,39,2,12,2,2,2,N,10,0,1,7380,10,6,0,N,2,270000.0,9,501,06-07502,121,9,1,122,33,2,12,2,2,2,N,1,7380,0,N,83000.0,8,501,74,74,68.75
52,83,2,8,2,2,2,N,11,0,1,N,N,1,0,2,1,387000.0,9,501,24-01004,19,9,2,19,63,2,8,2,2,2,N,1,N,0,2,0.0,0,501,61,61,68.75
53,14,2,13,1,2,2,N,3,4,1,N,N,N,1,3,2,N,N,217,36-03710,317,2,2,204,7,2,13,2,2,2,N,1,N,2,3,N,N,211,151,97,62.5
54,4,2,0,2,N,N,N,2,0,1,N,N,N,3,4,1,N,N,77,38-00100,126,3,2,99,3,2,0,2,N,N,N,1,N,3,4,N,N,62,29,29,75.0
55,30,2,9,2,2,2,N,7,0,2,5593,6,6,N,N,0,0.0,0,N,32-00405,16,1,1,0,33,2,9,2,2,2,N,2,5275,N,N,32000.0,5,N,72,0,68.75
56,70,2,0,2,2,2,N,9,0,1,N,N,6,0,N,1,59500.0,7,472,38-00100,15,1,2,15,73,2,0,2,2,2,N,1,N,0,N,126400.0,9,501,14,14,62.5
57,33,2,7,2,2,2,N,5,0,1,N,N,6,0,3,1,9400.0,2,501,13-04600,51,1,2,28,54,1,7,2,1,1,N,1,N,0,4,10800.0,2,227,89,88,43.75
58,37,2,12,2,2,2,N,9,0,1,9920,18,6,0,N,2,30000.0,5,226,06-07502,96,6,1,95,25,2,12,2,2,2,N,1,9920,0,4,0.0,0,294,80,95,62.5
59,49,2,8,2,2,2,N,12,0,1,9370,16,3,0,2,1,125000.0,8,501,24-01004,59,1,2,56,76,2,8,2,2,2,N,1,9590,0,N,113800.0,8,501,61,61,62.5
60,58,2,10,2,2,2,N,7,0,1,5391,6,2,0,3,1,15000.0,3,322,17-03531,136,2,2,84,47,2,10,2,2,2,N,1,5391,0,5,15000.0,3,83,123,123,68.75
61,41,2,0,2,2,2,N,5,0,1,9480,16,1,1,3,1,0.0,0,0,40-00200,53,3,1,53,25,2,0,2,2,2,N,1,9470,1,3,28000.0,5,314,64,63,56.25
62,55,2,11,2,2,2,N,7,0,1,6870,9,1,0,2,1,78000.0,8,501,17-03529,196,2,1,197,79,2,11,2,2,2,N,1,7080,0,3,135000.0,9,501,60,60,56.25
63,25,2,11,2,2,2,N,5,0,1,8270,12,6,0,N,2,29000.0,4,213,17-03529,147,1,1,147,58,2,11,2,2,2,N,1,8090,0,N,49700.0,6,374,140,140,56.25
64,54,2,8,2,2,2,N,7,0,1,N,N,4,0,N,1,0.0,0,0,26-02702,89,1,2,88,78,2,8,2,2,2,N,1,N,0,N,61000.0,8,500,99,100,62.5
65,17,2,13,2,2,2,N,4,4,1,N,N,6,3,5,2,0.0,0,103,36-03710,227,1,1,256,17,2,13,2,2,2,N,1,N,0,4,0.0,0,321,137,103,68.75
66,64,2,0,2,2,2,N,7,0,1,8680,14,4,0,N,1,20400.0,3,168,38-00100,61,1,2,61,40,2,0,2,2,2,N,1,8680,0,N,0.0,0,0,14,20,62.5
67,10,2,12,2,2,2,N,3,1,1,N,N,N,0,4,2,N,N,501,06-07502,32,1,1,16,7,2,12,2,2,2,N,1,N,3,5,N,N,291,178,161,62.5
68,34,2,0,2,2,2,N,8,0,1,8370,13,1,3,5,1,6000.0,2,194,40-00200,52,3,2,45,57,2,0,2,2,2,N,1,8470,0,2,800.0,1,219,44,44,43.75
69,61,2,7,2,2,2,N,5,0,1,770,3,6,0,2,1,9100.0,2,229,01-01301,114,2,1,65,38,2,7,2,2,2,N,1,770,0,3,19000.0,4,181,301,189,56.25
70,70,2,7,2,2,2,N,10,0,1,3960,4,4,0,N,1,74000.0,7,501,08-00803,145,1,1,145,62,2,7,2,2,2,N,1,3980,0,N,60000.0,7,454,64,58,62.5
71,72,2,7,2,2,2,N,12,0,1,N,N,1,0,2,2,57100.0,7,500,06-08507,207,1,2,207,41,2,7,2,2,2,N,1,N,2,4,0.0,0,423,25,30,50.0
72,50,2,10,2,2,2,N,10,0,1,6870,9,4,0,N,1,72000.0,7,501,51-51255,35,1,2,37,51,2,10,2,2,2,N,1,6991,0,N,110730.0,8,501,68,69,62.5
73,77,2,11,2,2,2,N,7,0,1,4880,6,3,0,N,2,12000.0,2,96,17-03529,41,2,2,41,65,1,11,2,2,2,N,1,4980,0,N,7200.0,2,59,102,102,56.25
74,26,2,11,2,2,2,N,9,0,1,8660,14,6,1,3,2,30400.0,5,205,17-03529,149,2,2,148,47,2,11,2,2,2,N,1,8570,0,N,38000.0,5,288,110,110,50.0
75,22,2,11,2,2,2,N,5,0,1,7870,11,6,0,N,2,3000.0,1,22,17-03529,41,1,1,41,21,2,11,2,2,2,N,1,7870,0,N,6000.0,1,45,81,63,68.75
76,16,2,8,2,2,2,N,5,0,1,8680,14,6,0,8,1,600.0,1,103,29-01901,73,2,2,53,18,2,8,2,2,2,N,1,8680,0,7,6000.0,2,186,452,329,56.25
77,22,2,9,2,2,2,N,5,1,1,N,N,6,4,5,2,0.0,0,0,32-00405,155,8,2,73,19,2,9,2,2,2,N,1,N,0,3,0.0,0,206,39,39,62.5
78,64,2,13,2,2,2,N,11,0,1,7970,12,1,0,2,1,59000.0,7,501,36-04010,136,2,2,162,49,2,13,2,2,2,N,1,8191,1,4,70000.0,7,501,170,170,56.25
79,74,1,12,2,2,1,N,4,0,1,8191,12,1,0,4,1,25300.0,4,225,06-07502,247,6,2,246,66,2,12,2,2,2,N,1,8170,0,4,0.0,0,30,361,264,43.75
80,38,2,10,2,2,2,N,7,0,1,8370,13,1,1,3,1,60000.0,7,477,17-03531,137,2,1,112,68,2,10,2,1,2,N,1,8370,0,5,39600.0,5,321,91,91,43.75
81,73,2,10,2,1,1,N,5,0,2,N,N,6,N,N,0,15800.0,3,N,51-01301,77,1,1,0,73,2,10,2,1,1,N,2,N,N,N,15100.0,3,N,38,0,87.5
82,60,2,9,2,2,2,N,5,0,1,7690,10,6,0,N,2,25400.0,4,182,32-00405,108,1,2,108,23,2,9,2,2,1,2,1,7380,0,N,10400.0,2,79,72,72,43.75
83,20,2,7,2,2,2,N,5,0,1,5391,6,6,1,2,2,32000.0,5,244,19-01700,185,1,1,185,48,2,7,2,2,2,N,1,5580,0,2,6000.0,1,85,329,328,50.0
84,82,2,7,2,2,2,N,9,0,1,N,N,3,0,N,2,49300.0,6,375,06-08507,278,1,2,278,86,2,7,2,2,2,N,1,N,0,N,85700.0,8,501,88,87,62.5
85,22,2,8,2,2,2,N,7,0,1,7470,10,6,0,N,2,13000.0,3,98,29-01901,105,6,2,105,21,2,8,2,2,2,N,1,7290,0,N,15000.0,3,113,43,49,62.5
86,56,1,7,2,2,2,N,5,0,1,8290,12,4,0,N,1,14200.0,3,102,01-01301,70,2,2,71,71,1,7,2,2,2,N,1,8180,0,N,51500.0,7,425,45,45,56.25
87,56,2,13,2,2,2,N,5,0,1,6180,7,6,0,N,2,130000.0,9,501,36-04010,162,2,2,162,52,2,13,2,2,2,N,1,6180,0,3,30500.0,5,243,87,86,56.25
88,50,2,0,2,2,2,N,7,0,1,7290,10,6,0,N,2,42000.0,6,311,30-00600,328,1,1,328,38,2,0,2,2,2,N,1,7690,0,N,9000.0,2,68,66,66,56.25
89,29,2,0,2,1,2,N,6,0,1,N,N,6,0,N,1,10000.0,2,76,38-00100,20,1,2,20,56,2,0,2,1,2,N,1,N,0,2,8500.0,2,114,46,52,62.5
90,25,2,0,2,2,2,N,6,0,1,6290,7,6,0,4,2,23000.0,3,315,38-00100,33,1,1,13,40,2,0,2,2,2,N,1,6170,0,N,40000.0,5,302,361,361,50.0
91,45,2,11,2,2,2,N,5,0,1,7680,10,6,0,N,1,0.0,0,0,17-03529,39,2,2,38,33,2,11,2,2,2,N,1,7780,0,2,4300.0,1,302,127,73,50.0
92,33,2,7,2,2,2,N,7,0,1,6991,9,6,0,N,2,62000.0,8,476,19-01700,90,1,1,90,34,2,7,2,2,2,N,1,7071,0,N,35500.0,5,270,351,351,56.25
93,60,2,13,2,1,2,N,6,2,1,N,N,6,0,2,2,9000.0,2,206,36-03710,255,1,2,256,63,2,13,2,2,2,N,1,N,0,N,10000.0,2,76,76,77,56.25
94,20,2,10,2,2,2,N,7,0,1,7680,10,6,0,3,1,6000.0,1,408,17-03531,109,2,2,50,50,2,10,2,2,2,N,1,7680,0,2,15000.0,3,245,67,41,56.25
95,40,2,7,2,2,2,N,9,0,1,770,3,6,0,2,1,0.0,0,186,28-01100,57,2,1,43,53,2,7,2,2,2,N,1,770,0,N,40000.0,7,305,86,86,56.25
96,20,2,7,2,2,2,N,7,1,1,4972,6,6,1,4,1,1500.0,0,472,19-01700,183,1,1,176,25,2,7,2,2,2,N,1,4690,1,4,42000.0,6,365,425,286,56.25
97,47,2,8,2,2,2,N,5,0,1,8170,12,4,0,3,1,10000.0,2,84,29-01901,187,2,2,287,43,2,8,2,2,2,N,1,8191,2,3,20700.0,4,101,91,90,50.0
98,39,2,8,2,2,2,N,10,4,1,9590,16,1,3,5,1,151000.0,9,501,24-01004,56,1,1,56,51,2,8,2,2,2,N,1,9590,2,4,144000.0,9,501,252,275,62.5
99,26,2,12,2,2,2,N,9,0,1,6870,9,6,0,N,1,165000.0,9,501,06-07502,112,1,1,107,69,2,12,2,2,2,N,1,7071,0,N,47100.0,6,389,86,86,56.25
100,63,2,7,2,1,1,N,9,0,1,7380,10,3,0,N,1,81100.0,8,501,06-08507,48,1,2,48,73,2,7,2,2,2,N,1,7380,0,N,21000.0,4,174,143,143,50.0
101,66,2,10,2,2,2,N,4,0,1,8290,12,1,0,2,1,60000.0,7,501,17-03531,68,2,2,68,57,2,10,2,2,2,N,1,8270,0,3,32000.0,5,331,83,84,50.0
102,17,2,0,2,2,2,N,4,0,1,5391,6,6,0,7,1,500.0,1,5,40-00200,28,3,1,11,21,2,0,2,2,2,N,1,4670,0,4,22400.0,5,472,35,10,50.0
103,30,2,12,2,2,2,N,10,0,1,6672,8,1,0,2,2,130000.0,9,501,06-07502,222,6,1,220,34,2,12,2,2,2,N,1,6672,0,2,300000.0,9,501,132,132,75.0
104,42,2,11,2,2,2,N,9,0,1,9090,15,1,2,4,1,176000.0,9,501,17-03529,65,1,1,65,37,2,11,2,2,2,N,1,9090,1,5,82300.0,8,501,74,91,56.25
105,36,2,9,2,2,2,N,6,1,1,8590,14,6,0,N,2,30000.0,5,228,32-00405,54,1,2,53,61,2,9,2,2,2,N,1,8680,0,4,10000.0,2,355,69,76,50.0
106,48,2,7,2,2,2,N,10,0,1,3365,4,3,0,N,1,80000.0,8,501,06-08507,118,6,2,122,53,2,7,2,2,2,N,1,3390,0,2,250000.0,9,501,41,41,56.25
107,16,2,8,2,2,2,N,4,0,1,N,N,6,2,4,2,0.0,0,42,24-01004,110,2,2,74,18,2,8,2,2,2,N,1,N,0,3,0.0,0,501,118,91,62.5
108,31,2,7,2,2,2,N,7,0,1,8180,12,1,0,2,2,34000.0,6,442,28-01100,70,2,1,60,53,2,7,2,2,2,N,1,8270,0,3,22000.0,5,216,55,55,50.0
109,34,2,9,2,2,2,N,7,1,1,4980,6,1,1,3,1,38000.0,6,467,32-00405,65,8,1,65,40,2,9,2,2,2,N,1,4971,1,4,50000.0,7,501,74,64,50.0
110,61,2,7,2,2,2,N,7,0,1,8191,12,1,0,2,1,80000.0,9,501,28-01100,88,1,1,88,72,2,7,2,2,2,N,1,8180,0,2,145000.0,9,501,46,47,68.75
111,72,2,0,2,2,2,N,9,0,1,N,N,3,0,N,1,16000.0,4,139,40-00200,33,3,1,33,81,2,0,1,1,1,N,1,N,0,2,15200.0,4,370,102,170,43.75
112,80,1,0,2,2,2,N,7,0,1,8191,12,3,0,N,1,32100.0,6,261,40-00200,18,3,2,19,64,2,0,2,2,2,N,1,8270,0,N,31400.0,6,239,61,60,56.25
113,21,2,9,2,2,2,N,5,1,1,2670,4,6,1,4,2,25000.0,4,96,32-00405,72,8,2,73,24,2,9,2,2,2,N,1,1080,0,4,24000.0,4,339,123,124,56.25
114,30,2,8,2,2,2,N,11,0,1,7870,11,1,2,4,1,90000.0,8,501,26-02702,97,6,1,97,39,2,8,2,2,2,N,1,7870,2,4,225000.0,9,501,99,99,68.75
115,76,2,13,2,2,2,N,8,0,1,8191,12,4,0,N,1,87700.0,8,501,36-04010,39,2,1,39,36,2,13,2,2,2,N,1,8191,0,N,51200.0,6,390,131,131,62.5
116,19,2,13,2,2,2,N,5,4,1,N,N,6,1,3,2,0.0,0,116,36-03710,53,9,2,52,19,2,13,2,2,2,N,1,N,0,2,0.0,0,126,307,276,68.75
117,47,2,0,2,2,2,N,5,0,1,6170,7,6,0,N,2,5000.0,1,37,30-00600,796,1,1,796,19,2,0,2,2,2,N,1,6080,0,N,50000.0,7,380,58,58,56.25
118,1,2,11,2,N,N,N,N,0,1,N,N,N,2,3,1,N,N,98,17-03529,88,2,1,134,2,2,11,2,N,N,N,1,N,2,3,N,N,147,93,43,75.0
119,77,2,10,2,2,2,N,12,0,1,7670,10,6,0,N,1,98700.0,8,501,17-03531,76,2,2,76,30,2,10,2,2,2,N,1,7480,0,2,77000.0,8,501,114,78,62.5
120,20,2,9,2,2,2,N,9,0,1,N,N,6,0,2,2,0.0,0,181,32-00405,147,6,1,71,72,2,9,2,2,2,N,1,N,0,N,20200.0,4,167,27,27,56.25
121,43,2,7,1,2,2,N,5,0,1,8470,13,1,2,4,1,35000.0,5,482,19-01700,61,1,2,65,37,2,7,2,2,2,N,1,8470,3,5,30000.0,5,332,137,158,50.0
122,50,2,10,2,2,2,N,10,0,1,6080,7,1,1,3,1,59200.0,7,501,51-51255,75,1,1,73,58,2,10,2,2,2,N,1,6070,0,2,112000.0,8,501,61,79,50.0
123,64,2,0,2,2,2,N,9,0,1,180,0,3,0,2,1,56000.0,7,295,38-00100,10,1,1,10,72,2,0,2,2,2,N,1,170,0,N,425000.0,9,501,10,10,62.5
124,20,2,10,2,2,2,N,7,0,1,770,3,6,0,N,2,2000.0,1,13,51-51255,172,1,1,171,22,2,10,2,2,2,N,1,770,0,2,25000.0,4,189,184,352,56.25
125,50,2,10,2,2,2,N,7,0,1,9590,16,4,2,3,2,75000.0,7,435,51-01301,122,1,1,122,43,2,10,2,2,2,N,1,9470,0,N,80000.0,7,501,118,118,50.0
126,58,2,7,2,2,2,N,6,0,1,N,N,1,0,3,1,0.0,0,254,13-04600,40,2,2,40,63,2,7,2,1,2,N,1,N,0,2,16000.0,3,246,98,98,50.0
127,75,2,11,2,2,2,N,11,0,1,7970,12,6,0,N,1,570100.0,9,501,17-03529,34,1,2,34,32,2,11,2,2,2,N,1,8090,0,N,105000.0,9,501,291,291,68.75
128,71,1,8,1,1,1,N,7,0,2,N,N,2,N,N,0,9600.0,2,N,24-01004,11,1,2,0,95,1,8,2,1,1,N,3,N,N,N,20900.0,3,173,16,0,56.25
129,64,2,0,2,2,2,N,9,0,1,9480,16,3,0,N,1,76000.0,8,501,38-00100,84,1,2,84,74,2,0,2,2,2,N,1,9390,0,2,88250.0,8,501,72,72,62.5
130,53,2,7,2,2,2,N,6,0,1,8660,14,1,0,2,1,58000.0,8,416,19-01700,90,1,1,90,41,2,7,2,2,2,N,1,8590,1,3,80000.0,9,501,117,117,43.75
131,5,2,7,2,2,2,N,2,0,1,N,N,N,2,4,1,N,N,501,01-01301,82,1,2,98,6,2,7,2,2,2,N,1,N,0,3,N,N,76,42,41,62.5
132,28,2,0,2,2,2,N,9,0,1,8191,12,6,0,N,2,0.0,0,0,30-00600,84,1,1,84,24,2,0,2,2,2,N,1,8191,0,N,9200.0,2,69,136,188,62.5
133,73,2,7,2,2,2,N,5,0,1,N,N,1,0,2,1,30000.0,6,501,28-01100,45,1,1,45,86,1,7,2,2,2,N,1,N,0,2,45400.0,7,501,62,62,62.5
134,28,2,7,2,2,2,N,9,0,1,N,N,6,0,2,2,0.0,0,26,06-08507,70,6,2,40,23,2,7,2,2,2,N,1,N,0,4,0.0,0,501,90,52,68.75
135,19,2,10,2,2,2,N,7,0,1,5381,6,6,1,4,1,6100.0,1,501,51-51255,36,1,1,32,68,2,10,1,2,2,N,1,5580,0,N,40000.0,5,331,71,71,37.5
136,66,2,12,2,2,2,N,9,0,1,8563,14,6,0,N,1,87000.0,8,501,06-07502,58,1,2,59,28,2,12,2,2,2,N,1,8680,3,5,2400.0,1,18,168,138,43.75
137,34,2,7,2,2,2,N,11,0,1,6992,9,1,2,4,1,418000.0,9,501,19-01700,123,1,2,114,60,2,7,2,2,2,N,1,6992,0,2,406000.0,9,501,54,52,62.5
138,20,2,13,2,2,1,N,5,2,1,N,N,6,1,3,2,0.0,0,408,36-03710,350,9,1,343,40,2,13,2,1,1,N,1,N,0,2,9500.0,2,112,133,134,43.75
139,9,2,8,2,2,2,N,3,0,1,N,N,N,2,4,2,N,N,181,26-02702,99,6,1,113,10,2,8,2,2,2,N,1,N,1,3,N,N,501,182,173,62.5
